Unnamed: 0	title	comment	senta_article	senta_product
833	[心得] 33色不是唯一解-66色唇彩盤試色!!	超認真~也是特地登入幫妳推薦:)	positive	
6	[心得] hello kitty X 媚比琳睫毛膏	我用不會暈.可是睫毛前端都會垂頭喪氣XD	negative	
3874	[心得] NARS  ALL-in-one亮彩膏	剛剛才在西門武昌店把兩色都買了！	negative	
4077	[心得]我的裸妝重點整理	詳細推薦~	positive	
2015	[心得] Lavshuca 2010春夏 戀色立體修容組&緋晶蜜潤唇膏 腮紅唇彩	推薦推薦推薦	positive	
2502	[心得] Maybelline四色眼影盤--自然煙薰--	好像檢p裡的Jenny～	neutral	
3265	"[心得] 山寨版""Brush Guard""-隔離網 (收納刷具)"	請問方便透露是電子街的哪間店嗎?:)	neutral	
470	[心得] 高中女孩化妝包簡易版彩妝品	黑貓化妝包好可愛@@ 哪邊可以買到?	neutral	
3823	[心得] 睫毛夾小技巧	紫色的是不是Tweezerman?	neutral	
2596	[心得] 關於粉盒（粉餅盒）相容	塞尚的放不進ZA粉盒~	neutral	
510	[心得] 遲到的-我的絕版化妝品	VISEE眼線筆被西喜推薦 可是我用br30超暈是我的第一支眼線筆 但很暈去give送人了	positive	
450	[心得] INTEGRATE彩虹甜心眼影盒#VI708	睫毛好漂亮	positive	
2043	[心得] 韓國觀察記--韓妹的妝容打扮	真的!我在國外念書時 我的韓國朋友們跟在韓國當地的穿著 判若兩人我們在國外時 她都穿牛仔褲加拖鞋整個超隨便  但後來我翻他在韓國的CYWORLD一堆照片都是高跟鞋 窄裙啊 套裝的不可思議!!!	neutral	
573	[心得] 遮詭異黑眼圈的敗家記錄..	ipsa超保濕???我覺得超乾的耶!你要不要試試KP雙色那款(不好找)，可調色	neutral	
3089	[心得] 腮紅之我論--關於腮紅的博大精深	我也覺得腮紅超難~完全不想觸碰這一塊領域XD	neutral	
975	[心得] 大推「妙巴黎-果然美肌粉底液」	我決定今晚去找他  XD	positive	
1676	[心得] Coastal Scents 24色高鑽烤瓷眼影盤	亮粉好吸引人阿 喜歡閃亮亮請問會積線嗎?	neutral	
2540	[心得] 蘭蔻輕透紗uv持久無瑕粉底液	真的嗎ˊˋ好評不斷 抽屜裡還有兩罐T^T	neutral	
2411	[心得] 屈臣氏聯名卡與MJ(戀愛魔鏡)	可以推簽名檔嗎 XDDD (逃走~)謝謝原po~ 等我更有空一點再去鋼鍊板XD	neutral	
3919	[心得] 第20屆世貿美容展Day2	如果想買假睫毛的話美容展的選擇多嗎?有比較便宜嗎?	neutral	
995	[心得] 蜜粉平均值	艾杜紗零毛孔親親蜜粉6g 1100艾杜紗荳蔻日安蜜粉4g  NT$980我想要看粉餅的計算耶~~可以點菜嗎?? XD	neutral	
281	[心得] 卸妝大作戰之蜜妮vs斯儂恩篇	施巴嬌顏卸妝乳我覺得推薦用 滿清爽的	positive	
1955	[心得] 滅火---（彩妝品）	我也是用EXCEL建檔，每樣產品也都會貼標籤寫上保存期限，到期了就丟XD	negative	
1067	[心得] 蜜粉平均值	很推薦大了	positive	
2515	[心得] 松本店長纖長款你好!!	沒錯  很急著刷真的很容易結塊 (淚)所以刷的時候都會對著鏡子超久....	negative	
3914	[心得] 媚比琳Maybelline超震電動睫毛膏	我用這款手好像要中風	negative	
3668	[心得] 我的EXCEL產品使用紀錄	我只有寫到期日..XD	negative	
2284	[心得] 男性修眉分享!不讓女生專美於前!	推薦~我正想來幫我男友修:P	positive	
3978	[心得] smashbox瞬間光采調色露	這樣等於就是當保養的最後一道程序用滿正常	negative	
3198	[心得]瀝乾刷具的簡單方法 (內有影片介紹)	類似作法+1	neutral	
4699	[心得] 真的一見傾心~只有我這麼誇張嗎	為什麼我看不很懂...	negative	
4210	[心得] 我的2009年度十大彩妝~超leg版~	後不會打折～沒買到睫毛夾，可惜了`	negative	
4447	[心得] 睫毛膏大車拼	12345跟19999的圖片??不懂耶XD 上火+1!	neutral	neutral
2892	[心得] 吸油也要香噴噴～Juicy Jewel吸油面紙	貼瀏海貼趴趴走+1 不過發現時糗到爆炸>__<	neutral	
1937	[心得] JILL STUART-幸福花嫁限量品分享	推薦~	positive	
1780	[心得] 用刷的假睫毛 - Integrate 根根分揚睫毛膏	XDXDXDXD真的有這種馬喔～還蠻推薦的	positive	
3235	[心得] 還蠻好用的！benefit萬眾矚目眼底膏！	我已經很小心了 每次壓還是失手浪費很多	negative	
1630	[心得] 【LUNASOL】波光浄化 眼影腮紅全試色	nooooo會死啊orzzzzz跟樓上相反,如果是正黑色我就買XD!	negative	
4534	[心得] 雙頭刷具 懸空放!	我比較懶 用粗吸管套住較細那一頭留適當長度  就可以插刷具桶了XD	negative	
2904	[心得] Maybelline 快捷摩天濃防水睫毛膏	可是你如果沒戴隱形眼鏡 兔到的就是眼球耶把眼皮提高比較不會兔到喔	neutral	
3224	[心得] KATE 潤色裸唇膏BE-1 (跟za鮭魚比較)	我覺得KATE不乾耶	negative	
729	[心得] 33色不是唯一解-66色唇彩盤試色(最終)	推薦 謝謝分享^^	positive	
4129	[心得] CX溫和即淨卸妝水&美童肌四合一保濕潔膚水	XD只有我覺得壓頭好用啊?	neutral	
2403	[心得] 幾年來用過的睫毛膏（下）	推薦很棒的分享文!	positive	
4030	[心得] MAC立體漸層腮紅。2010春季限量。Blush Ombre	我剛剛買腮紅阿...	neutral	
758	[心得] 33色不是唯一解-66色唇彩盤試色(最終)	推薦 感覺嘴都要失望了...	positive	
763	[心得] 防曬第二彈~不會黑之日妝係防曬	我玩水或是長時間曬很陽都擦金瓶 都不會黑但我去關島五天 擦金瓶還是黑了 = =我在下水前還有特別厚擦了一層	negative	
533	[心得] 燙睫毛 芭比娃娃燙	"我之前燙完好後悔>""<睫毛變超亂的QAQ"	negative	
3076	[心得] 腮紅之我論--關於腮紅的博大精深	推薦 我老是覺得我的腮紅位置很怪阿	positive	
2934	[心得] 妙巴黎果然美肌粉底液	推薦我也覺得像喜洋洋彩色筆的味道!!!!!!XDD	positive	
3958	[心得] Revlon PhotoReady 水嫩光澤底妝好選擇	請問這罐和new complexion那一罐比較買了帶回台灣?我本想買有人說不錯的new complexion,但還沒買就出了新的photoready,還有它的粉餅有人用過嗎,很心動想買	neutral	
2459	[心得] 露華濃冰淇淋粉霜	根據我試用在閃光手上的結果:很卡粉，很難推，可是我不覺得乾，摸起來濕濕的??	neutral	
1529	[心得] Lavshuca 戀法迷棕眼彩盒 #BR-1 	我也是在等屈臣氏補貨..	negative	
2064	[心得] 韓國觀察記--韓妹的妝容打扮	覺得台灣女生素顏比較優	neutral	
4067	[心得]我的裸妝重點整理	修容怪怪的 很重 不自然	negative	
1199	[心得] 開架蜜粉=便宜?!	感謝大大的分享 原來專櫃也不怎麼貴XD	positive	
2916	[心得] 底妝好乾淨-膚蕊銀色BB霜	妳的點子不錯ㄟ~~~~我可以用嗎>////<放在簽名檔我覺得很可愛耶(抱)樓上這樣說我只好蛋蛋哀傷了(也不改進)	neutral	
1392	[心得] M.A.C 妝前乳液~~~好用阿~推薦?	這個我是覺得後續的底妝大多跟這瓶不搭	negative	
1654	[心得] 令人失望的DOLCE & GABBANA 粉餅	請問你的59元應該是美金還台幣?還哪國幣= =感覺我看不懂~	neutral	
4426	[心得] 八款粉底液大車拼以及色號分享	泡沫隔離霜讓我起超多超大的閉鎖性粉次！非常可怕！！！	negative	
2466	[心得] 露華濃冰淇淋粉霜	很乾爽,但很卡毛孔,來試試先上乳液這招	positive	
1489	[心得] elite模色眼影盤-巴黎玫瑰3	原po不路人呀~長得很可愛呢文更可愛^^	neutral	
1227	[心得] 開架蜜粉=便宜?!	拍手......	neutral	
2922	[心得] 底妝好乾淨-膚蕊銀色BB霜	看起來效果很好耶!可惜我皮膚很脆弱不能用原po和一樓的idea都很推薦!!:)	positive	
3852	[心得] 我的化妝包必備-日本小物:髒污清潔紙巾	生活工場有買過類似的東西~我猜大創之類也會有賣，可找看看^^	neutral	
2984	[心得] 化妝品和保養品的小幫手!!	消毒瓶子.像100ml的瓶子要倒多少酒精呢?75%酒精 是倒一點進去搖一搖嗎?還是倒滿全部倒滿那酒精一次就少100ml了很傷本...我不知道是要再加水稀釋還是純75%就好分裝瓶 瓶口很小手伸不進去 酒精要怎麼擦倒一點進去搖一搖 還是酒精全部倒滿瓶子	neutral	
1065	[心得] 蜜粉平均值	推薦~~~原PO好用心	positive	
472	[心得] 高中女孩化妝包簡易版彩妝品	妳是高中生?	neutral	
551	[心得] Beautymaker時尚刷具七件組小開箱心得~	找不到要點哪裡買耶XD 這超升推薦的!我找到了 哈哈 謝謝:)	positive	
1535	"[心得] 騙很大之年度眼妝""慘""品"	伊莉莎白~為什麼裡面是個大叔?話說嬌蘭的眼影真的很弱,外表看似很漂亮,但不持久也不顯色,睫毛膏也暈得半死...他們家只在保養部份努力開發嗎?	neutral	
3056	[心得] 新化妝箱+我的美妝愛物	ARTDECO亮眼絢彩護底霜真的變乾後不好用,不過可以試試用手指放在上面久一點,用溫度會軟一點,比較好沾(我的2罐都用到半乾,還縮小了,不過效果還是OK)	negative	
986	[心得] 大推「妙巴黎-果然美肌粉底液」	簡直想立刻衝去買了...	negative	
60	[心得] MJ戀愛魔鏡︰花錢找罪受的魅惑光感睫毛膏!!	所以其實不是睫毛膏的問題....	negative	
4375	[心得] EZ 6D魔奏	那我應該變小嬰兒了XD可惜的是我連年輕5歲的感覺都沒有~SAD我也不知道耶，購物台也很容易吸引我不過從來沒有買過就試了= =偷八卦一下→那好神拖到底好不好用阿?	neutral	
290	[心得] 我的眾刷具們	好壯觀喔	positive	
1834	[心得] 用刷的假睫毛 - Integrate 根根分揚睫毛膏	好久沒看到米估了!!!!!好開心!!!!	positive	
878	[心得] 33色不是唯一解-66色唇彩盤試色!!	很推薦大囉~~	positive	
2908	[心得] Maybelline 快捷摩天濃防水睫毛膏	我也常塗到 我會把隱形眼鏡用藥水搓洗	neutral	
4236	[心得] 沖繩藥妝採買行	聽你網誌音樂  我想再看一次對不起我愛你^^	negative	
2204	[心得] 我的睫毛這樣夾	剛剛試了一下 好像真的有比較翹的樣子	negative	
4268	[心得] 腮紅混粉底液的小技巧分享	好好看 謝謝	positive	
4703	[心得] 美容品展的商業道德	還好有退成功! 真的是很過份了~建議還是打去他們公司反應一下吧~售貨小姐態度也未免很理直氣壯~	negative	
999	[心得] 蜜粉平均值	"密粉跟密粉""餅""一起比?"	neutral	
180	[心得] KATE 謎幻雙色眼影盤等眼影唇彩新色全試色	被BG-1燒到...不知道黃臉婆適不適合?	neutral	
353	[心得] MAYBELLINE 純淨礦物保濕兩用粉餅	請問你是用BB霜還是粉底液打底呀～？	neutral	
4379	[心得] EZ 6D魔奏	我媽有買 4500一瓶 很油 被我媽冰起來了	negative	
369	[心得] KRYOLAN 歌劇魅影 凝水光粉妝條	本文及推薦非常推薦	positive	
4258	[心得] 腮紅混粉底液的小技巧分享	好自然喔~感覺是從皮膚裡透出來的紅呢!	neutral	
2324	[心得] Cinema Secrets粉底+五色盤 使用+比色照	好用心!推薦完再來慢慢看	positive	
2843	[心得] 瞬間大眼的秘訣--眼線	推  很喜歡看妳的分享呢:)	neutral	
1613	[心得] 【LUNASOL】波光浄化 眼影腮紅全試色	問個不相關的...請問原po背景音樂是什麼?好聽!	neutral	
952	[心得] 5個非買Nars Douceur腮紅不可的原因!!!!!	我覺得有點像皮膚擦傷的顏色咧...	negative	
1252	[心得] 開架蜜粉=便宜?!	很推薦了！	positive	
1665	[心得] 令人失望的DOLCE & GABBANA 粉餅	可是我覺得這塊超好用耶... 我是中偏乾性它用起來會有一點點光澤..我的毛孔也推薦得住...一直很擔心快用完的事  XD	positive	
2288	[心得] 男性修眉分享!不讓女生專美於前!	修眉分享可以參考addlov,滿有參考價值	positive	
2385	[心得] CINEMA SECRETS晶透長效無瑕粉底	推薦好文~我覺得這款粉底頗推薦 朋友用這跟素顏比差超多!!	positive	
3473	[心得] 發現疑似嬌蘭假貨的蹤跡...	櫃姐當然說沒特賣呀～因為要你在櫃上買	negative	
639	[心得] 韓國美妝購物小心得	我也超喜歡YSL那隻唇膏的！！	positive	
2451	[心得] kameria 凱蜜菈 童顏水感 BB霜	我猜是同場獻映跟最難推的BB霜？ 皮膚好好阿~	neutral	
1565	"[心得] 騙很大之年度眼妝""慘""品"	突然想起日前版友分享的一大堆NYX眼影..囧	positive	
2290	[心得] 男性修眉分享!不讓女生專美於前!	我也覺得不自然...	negative	
2172	[心得] 我的睫毛這樣夾	酷耶~剛才試了一下弧度超美的 化妝這麼多年現在才知道如此簡單的一招(淚)	positive	
3273	"[心得] 山寨版""Brush Guard""-隔離網 (收納刷具)"	好聰明!!推薦推薦	positive	
2989	[心得] 化妝品和保養品的小幫手!!	消毒用70-75%的酒精才有效	neutral	
3538	[心得] ⊙__⊙!超防水腮紅。MUF HD漾彩腮紅霜。	好推薦喔v(￣︶￣)y   10ml好多...	positive	
1558	"[心得] 騙很大之年度眼妝""慘""品"	好好笑！！！推薦！！！	positive	
711	[心得] 怎麼用剛梳刷出根根分明的長睫毛	阿～～～～～對喔～趕緊改	neutral	
3416	[心得] Media新色腮紅，10色都摸到了！(終於)	想買BE-2當打亮色!!!不知道合不合適...	negative	
1770	[心得] 用刷的假睫毛 - Integrate 根根分揚睫毛膏	原PO金古錐XDDDDD	positive	
3844	[心得] 說明書試譯:日本小物 髒污清潔紙巾	來了來了>///<	neutral	
1605	"[心得] 騙很大之年度眼妝""慘""品"	XDDDDDDDDDD看希默的文章真的好開心	positive	
3922	[心得] 第20屆世貿美容展Day2	推~算是熱騰騰的一篇文章呢~辛苦了	neutral	
3946	[心得] cinema secrets刷具清潔液洗伸縮刷	不是濕紙巾喔!是洗臉巾(像沒有加水的濕紙巾)	negative	
2737	[心得] 用水果上妝吧－Bourjois果然美肌粉底液	請問會不會冒痘痘或是過敏癢癢?我被BB霜搞得皮膚變很糟  想換粉底液了	neutral	
3556	[心得] MAC 2010母親節＋不脫妝系列大試色	不知為何 看到你的ID就以為你發的是BB XD	negative	
4134	[心得] CX溫和即淨卸妝水&美童肌四合一保濕潔膚水	廣源良也出了很類似的卸妝水,不知道是否好用	neutral	neutral
3126	[心得] 我的遮瑕血淚之路(Kevin/BB/MUF/canmake/大創/露華濃)	"樓上大大的眼圈一定不怎麼深...LM開始在我心中燃起火苗了.....m大指的是他們家的五色盤嗎？我明天正準備要去試LM/ORBIS/CS/MUF，不知道皮膚會不會掛掉...= =看來有很多人都有一樣的困擾啊...CS也逐漸開始升火了....u大把CS的火升到最高點了..心動啊..不過我覺得我的黑眼圈已經異於常人了所以買個五色來玩玩好了..(理智斷了)今天敗了CS.....用用看吧~殘念.....記起來的話也請分享喔^^""黑眼圈魔人""→怎麼有股淡淡的悲傷呢那我就是""黑眼圈魔王""了...QQ"	neutral	
3599	[心得] 7款。卸眼唇(眼部卸妝液)小比較。	卸眼唇會讓眼周變乾?! (驚!!)蜜妮的新款真的蠻好用的....(準備倒戈..	neutral	
1602	"[心得] 騙很大之年度眼妝""慘""品"	英特軌的眼影好像只有粉色和大地色比較不會踩地雷 其他顏色我都不敢碰另外大推薦吐嘈文XD不然看到都是一堆歌舞昇平 每個都馬神兵利器的廠商試用文	positive	
705	[心得] 中國大陸福建廈門&金門小三通彩妝採購	"我好想去金門看看阿~~~我去過台灣跟廈門就是沒去過金門 之前在廈門看到金門好想游泳過去喔~~話說我在福建的大型超市看過媚比琳的""專櫃""""專櫃小姐""化藍色眼影還在櫃上補妝讓人完全不想靠近其實台灣的日系牌最便宜了比日本還要便宜如果是大陸製的媚比琳 可能在大陸買比較便宜~我之前買過 可是很難用XD  香港的話歐美牌可能會便宜~~要比比看"	neutral	
3581	[心得] 多款睫毛膏心得 	樓上 真的嗎!??	neutral	
4384	[心得] EZ 6D魔奏	終於讓我等到心得文了，感謝	positive	
3143	[心得] 我的遮瑕血淚之路(Kevin/BB/MUF/canmake/大創/露華濃)	我有用過一個日本的牌子，用手指很難上但是用刷具的話超好上又持久又自然但它跟著我的化妝包一起失蹤了.... T_T因為是人家送的所以我想不起牌子(掩面)	negative	
2636	[心得] LANCOME 絕對完美唇膏-升級版 #395	我眼睛脫窗把標題看成$395，想說怎麼這麼便宜快來買，結果看內文才知道看錯了XDD	positive	
614	[心得] Urban Decay Naked Palette※大地主的愛	這些顏色,讓我看的好推薦!!才告訴自己,自己的眼影已經三輩子用不完了。	positive	
1194	[心得] 開架蜜粉=便宜?!	很棒的文章!!!!	positive	
2996	[心得] 化妝品和保養品的小幫手!!	本身沒想很多，但是..不要裝很多為主快點用完就是了他就像一般外出瓶一樣~方便自己使用原來要消毒!感謝大家又讓我懂了一件事	negative	
2026	[心得] Lavshuca 2010春夏 戀色立體修容組&緋晶蜜潤唇膏 腮紅唇彩	天哪~~~	negative	
4203	[心得] 我的2009年度十大彩妝~超leg版~	艾莉兒好久不見~~ 人參應該是故意吧XD順便提醒你MJ二代120%也停產了不要哭喔	negative	
2001	[心得] Lavshuca 2010春夏 戀色立體修容組&緋晶蜜潤唇膏 腮紅唇彩	腮紅有推薦到!!	positive	
1203	[心得] 開架蜜粉=便宜?!	推薦這篇@@ 原PO認真!!	positive	
2580	[心得] 在大陸(北京)可以買到的台灣開架產品	之前在香港的屈臣氏也是站了很多小姐但是都很親切 不會緊迫盯人XD	neutral	
1129	[心得] 蜜粉平均值	價格敏感的粉...	neutral	
1399	[心得] M.A.C 妝前乳液~~~好用阿~推薦?	這個我也有買...我覺得用了好雞肋= =我用起來跟沒用no fu~Orz我也冰起來了,很普通~我覺得會讓臉多一層負擔= =	negative	
3745	[心得] 我有整數控之LA FEMME腮紅30色試色心得分享(上)	感謝分享~~看到數量這麼多心情好好~~~XDDD	positive	
2107	[心得] Loreal完美淨白光采珍珠粉餅	文章不存在??	neutral	
3431	[心得] orbis澄淨卸妝露 透妍防曬隔離霜(清爽)	我T字部位超會出油，可是orbis的反應兩極害我不知道要不要買，第一次購物會折100...	negative	
1130	[心得] 蜜粉平均值	大推薦!!!	positive	
169	[心得] 如果我跟衛生紙一樣白--6款Lunassol試畫	我喜歡衛生紙試色,感謝妳!!!!!	positive	
195	[心得] 今天的屈臣氏讓我殺很大！KATE新眼影上市啦！	買那摸多是用在哪裡??臉嗎	neutral	
3573	[心得] MAC 柔礦冰淇淋腮紅 TWO VIRTUES	我也是只買這色,握手對對對...希望它不是限量兩千萬顆粉紅我真的是已經有十幾顆了	negative	
4378	[心得] EZ 6D魔奏	好神拖我家也有一支  還正版的勒 XD我個人還是愛用扭的拖把....不過我也是有親手扭斷過一支....冏...	positive	
1052	[心得] 蜜粉平均值	推薦大推薦!!!!!!!!!!!!!!!!!!!!!!!!!	positive	
3548	[心得] MAC 2010母親節＋不脫妝系列大試色	超推薦的心得文!!好詳細推薦一個~~~~	positive	
2948	[心得] 顛覆我印象的媚比琳摩天濃	TO fly 我是用資生堂的睫毛夾(日款)之前我用其他款也很不順手 參考看看囉沒想到放大片意外受注目XD不過這是外銷品牌 我跟工廠直接買的所以無法公開說+其實我忘了品牌名 囧是刷到+色素沈澱 囧 嗚嗚嗚我是用整天都沒有暈(不過我從沒暈過)所以請問什麼樣才是暈開啊??	neutral	
2986	[心得] 化妝品和保養品的小幫手!!	我之前用75%的消毒瓶子 結果好難乾唷用95%的應該比較快乾	neutral	
2305	[心得] Cinema Secrets粉底+五色盤 使用+比色照	603帶紅嗎？我一直以為他是遮紅(帶灰)	neutral	
977	[心得] 大推「妙巴黎-果然美肌粉底液」	無圖也很精彩!	positive	
1618	[心得] 【LUNASOL】波光浄化 眼影腮紅全試色	聽說之後會辦一個lunasol台灣見面會不知道見面會是不是就先上市了？	neutral	
3403	[心得] Media新色腮紅，10色都摸到了！(終於)	RS1今天試擦了  不會突顯瑕疵喔!	negative	
4491	[心得] 搶救mac好乾的唇膏	不保濕+1  已經變心用SHISEIDO的了XD	negative	
3519	[心得] ⊙__⊙!超防水腮紅。MUF HD漾彩腮紅霜。	有看有推薦：）	positive	
3809	[心得] 妙巴黎果然美肌遮瑕膏 & Quealy 四色遮瑕膏	我覺得剛推很好推 乾了就很乾XD但我眼周本來就很乾 都找不到好眼霜(淚)我覺得好多遮瑕膏都這樣耶~有沒有比較不乾的呢? 眼下真的很愛卡紋 嗚嗚	neutral	
563	[心得] Fasio 2010秋冬彩妝 華麗晶璨眼彩盒、甜心貓眼睫線棒	睫線棒的睫毛膏部分表現不錯，可是眼線部分有點囧，眼影真的顯色又服貼呢！	neutral	
413	[心得] 限量香奈兒SOHO DE CHANEL	不敢買,買了捨不得用= =	negative	positive
226	[心得] 今天的屈臣氏讓我殺很大！KATE新眼影上市啦！	真的是殺很大！!!!!	positive	
1198	[心得] 開架蜜粉=便宜?!	驚!!!	positive	
325	[心得] Fasio 華麗晶燦眼影盒 Pk-3 試色小心得	那它適合黑肌膚嗎= =??我不想當大地主阿~~	neutral	
3901	[心得] ZA亮彩映色脣膏-4款顏色分享	很推薦 但不能再買了(推薦眼)	positive	
143	[心得] 小桃氣的lafemme腮紅-fuchsia	哇~~好好看!!好適合原PO~~皮膚真的好好!!	positive	
2635	[心得] LANCOME 絕對完美唇膏-升級版 #395	看成395元 = = 差點就衝去買了	neutral	
1523	[心得] Lavshuca 戀法迷棕眼彩盒 #BR-1 	我也以為沒人買..可是我跑了三個地方才買到真想再買一盤.可是油眼皮真的蠻快就暈了.哎	negative	
98	[心得] Media美芯極潤水粉餅(粉膚色)	到底台北哪家全聯有啊XD 禮卷終於派上用場可是我跑了三家都沒找到有進的QQ	negative	
1076	[心得] 蜜粉平均值	推薦!! 我手邊Lavshuca是透明款9.8g	positive	
2147	[心得] 我的睫毛這樣夾	我都上下夾混搭 看自己睫毛的情況	negative	
3859	[心得] 動物毛?人造毛?傻傻分不清楚	推薦!!詳細的認真文!	positive	
3154	[心得] 我的遮瑕血淚之路(Kevin/BB/MUF/canmake/大創/露華濃)	我倒是用過BM/LM/CS/MUF...BB試過很乾BM的萬年卡粉已經是我的拒絕往來戶最近在心動covermark...試了感覺很棒	positive	
4501	[心得] 搶救mac好乾的唇膏	可能凡士林擦少一點 會比較剛好	negative	
4433	[心得] 八款粉底液大車拼以及色號分享	我用LM的隔離都會狂冒粉刺T__T	negative	
3904	[心得] ZA亮彩映色脣膏-4款顏色分享	芒果好推薦ˇ	positive	
2120	[心得] 我的睫毛這樣夾	真的有變比較翹耶~這是為什麼啊?!好奇妙	neutral	
2615	[心得] 六種防曬分享	左2和左4都好用,不過左是感覺擦了和沒擦,感覺沒效果xd,還有ALLe(?)佳麗寶那款也好用~^^!	neutral	
3863	[心得] 2010第20屆美容展	挖...是要畫水彩嗎	negative	
1153	[心得] 依舊不專業－大創１３樣眼影品分享	k跟j 和最上面的照片好像是顛倒的...我也有j（目力 ）我覺得連眼睛膏都難用	negative	
256	[心得] 今天的屈臣氏讓我殺很大！KATE新眼影上市啦！	你真是推薦力很推薦大了~~~	positive	
344	[心得] integrate俐落極細眼線筆	油眼皮人還是放棄眼線筆吧...我也是油眼從不浪費錢買眼線筆XDDD	negative	
3602	[心得] 7款。卸眼唇(眼部卸妝液)小比較。	蜜妮讓我第一次體會到了薰眼是什麼感覺.	negative	
3011	[心得] 9款專櫃睫毛膏心得分享	謝謝分享~~推薦推薦	positive	
2542	[心得] 蘭蔻輕透紗uv持久無瑕粉底液	我覺得你擦起來妝感很自然也很輕透耶這塊也是我的愛用品 夏天用超適合現在也比較少擔心脫妝的問題 推薦～～	positive	
3252	[心得]資生堂心機長效立體光粉霜UV(粉條)快速心得	會不會暗沉是要看各人膚質吧,有興的趣的版友還是要親自試擦才準啊	negative	
2829	[心得] 戀愛魔鏡-新魔法之露眼線液VI606+35	T^T 好猶豫到底要不要買？	neutral	
3595	[心得] 我的大創眼影分享紀錄	感謝分享~	positive	
383	[心得] Kate謎幻雙色眼影盤試色	沒有中島美嘉代言連試用的動力都沒了	negative	
637	[心得] 韓國美妝購物小心得	T^T 好想去喔!!!	positive	
242	[心得] 今天的屈臣氏讓我殺很大！KATE新眼影上市啦！	全部花了多少摳摳    好推薦大=ˇ=	positive	
2719	[心得] 唇蜜救星！MAC隔離潤色護唇膏SPF20	感覺推薦~改天去櫃上試試	positive	neutral
3020	[心得] Armani設計師塑顏粉霜	你應該是沒有我乾才對XD	neutral	
4672	[心得] 真的一見傾心~只有我這麼誇張嗎	原PO長的超甜..是刷子嗎?林三益的刷子~那把刷很美耶!上頭有鑽石SOFINA...我猜錯了耶~歐賣尬..	neutral	
3847	[心得] 我的化妝包必備-日本小物:髒污清潔紙巾	我在大創好像沒看過類似產品	neutral	
197	[心得] 今天的屈臣氏讓我殺很大！KATE新眼影上市啦！	媚比琳是進化了嗎 XD 好顯色	neutral	
567	[心得] Fasio 2010秋冬彩妝 華麗晶璨眼彩盒、甜心貓眼睫線棒	可是我想推薦眼線睫毛膏~超不暈的~~我是屬於mj眼線液都會暈的人~但這個不會~~去海邊都是靠他了＞”＜～	positive	
3113	[心得] 深乾唇人多款護唇膏&唇蜜比較	感謝分享！護唇膏的話個人推薦便宜又保濕的優機覆盆子。真的很鎖水(自己嘴唇容易乾)小西洋梨也推薦。但價位有點高(窮學生	positive	
2614	[心得] 六種防曬分享	蜜妮50會黑？？！！真假...我剛入手	neutral	
3775	[心得] 六款共八色的開架/日系染眉膏介紹	kissme大推薦XD 列入目標了!	positive	
1169	[心得] 開架蜜粉=便宜?!	推薦!	positive	
1893	[心得] 媚點media柔光立體修容RS-1	等你好久~終於XD	positive	
3977	[心得] smashbox瞬間光采調色露	隔離霜沒有顏色就在隔離霜前使用?!好詭異	neutral	
1689	[心得] 大滿意！Lavshuca 戀法迷棕眼彩盒。	咦？fino大，請問妳睫毛膏有換過嗎？妝效好像不太一樣呢~ (．＿．?)	neutral	
603	[心得] Urban Decay Naked Palette※大地主的愛	好像不是限量的喔!只是供不應求中	positive	
3691	[心得] Costco ─ KIRKLAND by BORGHESE刷具組	推薦了XDDDDDDD	positive	
2710	[心得] 唇蜜救星！MAC隔離潤色護唇膏SPF20	恭喜~~~ya~有版主了!!!!	positive	
1371	[心得] 這是不專業的21樣大創彩妝心得文	唇刷嗚嗚 上次在大創找了好久都沒看到	negative	
840	[心得] 33色不是唯一解-66色唇彩盤試色!!	原PO好推薦每個顏色給你擦都很漂亮欸XD	positive	
3070	[心得] 腮紅之我論--關於腮紅的博大精深	Err:510	positive	
4368	[心得] 露華濃不脫色痘痘遮暇棒	我覺得這隻還好...不過可能也是我技術的問題小屈有試用的 想買的可以先試試看	positive	
1936	[心得] JILL STUART-幸福花嫁限量品分享	有夠漂亮～好心動！	positive	
3243	[心得] INTEGRATE 容耀奇肌 礦物粧前霜	我一開始有覺得有點難推薦 甚至出現卡粉的情形 還擠了一堆 之後發現用2~3粒紅豆大小輕點拍開就足以用全臉了 我覺得還推薦用原po可以試看看^^	positive	
2030	[心得] 好好用。The Brush Guard 刷具套	小石家的兔子......好恐怖>////<	negative	
3249	[心得]資生堂心機長效立體光粉霜UV(粉條)快速心得	OC-00用了有油光+1	negative	
882	[心得] 33色不是唯一解-66色唇彩盤試色!!	真的很認真了! 但我還是不敢把仿品往唇擦耶 畢竟是會吃進去的東東>////<	negative	
1208	[心得] 開架蜜粉=便宜?!	推薦+1,怎麼從來都沒想過要用這種方式算= =a	positive	
4574	[心得] benefit修眉吧體驗記	我照相都習慣歪頭 不過左右不一樣是被我之前剃壞的...	neutral	
961	[心得] 5個非買Nars Douceur腮紅不可的原因!!!!!	原PO是不是變瘦了!!!	neutral	
4028	[心得] MAC立體漸層腮紅。2010春季限量。Blush Ombre	"推薦 顏色超美的>""<"	positive	
